date,areaType,areaCode,areaName,metric,age,rate,value
"2020-10-17",nation,E92000001,England,femaleCases,"80_to_84",1424.3,11458
"2020-10-17",nation,E92000001,England,femaleCases,"55_to_59",1174,23251
"2020-10-17",nation,E92000001,England,femaleCases,"40_to_44",1225.5,23094
"2020-10-17",nation,E92000001,England,femaleCases,"0_to_4",277,4449
"2020-10-17",nation,E92000001,England,femaleCases,"35_to_39",1266.2,24152
"2020-10-17",nation,E92000001,England,femaleCases,"15_to_19",2056,33612
"2020-10-17",nation,E92000001,England,femaleCases,"50_to_54",1422.6,26695
"2020-10-16",nation,E92000001,England,maleCases,"30_to_34",1126.9,21785
"2020-10-16",nation,E92000001,England,maleCases,"85_to_89",2669.5,9366
"2020-10-16",nation,E92000001,England,maleCases,"35_to_39",1019.4,19374
"2020-10-16",nation,E92000001,England,maleCases,"50_to_54",1108.2,20383
"2020-10-16",nation,E92000001,England,maleCases,"0_to_4",267.9,4536
"2020-10-16",nation,E92000001,England,maleCases,"80_to_84",1745.5,11092
"2020-10-16",nation,E92000001,England,maleCases,"25_to_29",1287.1,23074
"2020-10-16",nation,E92000001,England,maleCases,"15_to_19",1500.4,25799
"2020-10-16",nation,E92000001,England,maleCases,"70_to_74",800.8,10652
"2020-10-16",nation,E92000001,England,maleCases,"5_to_9",242.6,4390
"2020-10-16",nation,E92000001,England,maleCases,"45_to_49",1108.4,18845
"2020-10-16",nation,E92000001,England,maleCases,"10_to_14",393,7123
"2020-10-16",nation,E92000001,England,maleCases,"75_to_79",1155,10403
"2020-10-16",nation,E92000001,England,maleCases,"55_to_59",982.6,18934
"2020-10-16",nation,E92000001,England,maleCases,"90+",3993.2,6638
"2020-10-16",nation,E92000001,England,maleCases,"40_to_44",953.1,17624
"2020-10-16",nation,E92000001,England,maleCases,"20_to_24",1857.7,29495
"2020-10-16",nation,E92000001,England,maleCases,"60_to_64",978.7,14947
"2020-10-16",nation,E92000001,England,maleCases,"65_to_69",813.5,11005
"2020-10-16",nation,E92000001,England,femaleCases,"15_to_19",2019,33006
"2020-10-16",nation,E92000001,England,femaleCases,"55_to_59",1151.4,22804
"2020-10-16",nation,E92000001,England,femaleCases,"40_to_44",1200.4,22622
"2020-10-16",nation,E92000001,England,femaleCases,"5_to_9",218.7,4071
"2020-10-16",nation,E92000001,England,femaleCases,"60_to_64",971.2,15390
"2020-10-16",nation,E92000001,England,femaleCases,"35_to_39",1238.5,23623
"2020-10-16",nation,E92000001,England,femaleCases,"25_to_29",1744.2,29567
"2020-10-16",nation,E92000001,England,femaleCases,"80_to_84",1411.5,11355
"2020-10-16",nation,E92000001,England,femaleCases,"20_to_24",2376.9,35714
"2020-10-16",nation,E92000001,England,femaleCases,"50_to_54",1393.6,26152
"2020-10-16",nation,E92000001,England,femaleCases,"30_to_34",1432,26753
"2020-10-16",nation,E92000001,England,femaleCases,"10_to_14",386.6,6672
"2020-10-16",nation,E92000001,England,femaleCases,"90+",4047.7,14209
"2020-10-16",nation,E92000001,England,femaleCases,"0_to_4",270.1,4339
"2020-10-16",nation,E92000001,England,femaleCases,"75_to_79",872.7,9076
"2020-10-16",nation,E92000001,England,femaleCases,"70_to_74",576.7,8357
"2020-10-16",nation,E92000001,England,femaleCases,"85_to_89",2393.5,12660
"2020-10-16",nation,E92000001,England,femaleCases,"45_to_49",1426.1,24445
"2020-10-16",nation,E92000001,England,femaleCases,"65_to_69",628.4,9074
"2020-10-15",nation,E92000001,England,maleCases,"30_to_34",1097.7,21219
"2020-10-15",nation,E92000001,England,maleCases,"55_to_59",959.4,18487
"2020-10-15",nation,E92000001,England,maleCases,"85_to_89",2645,9280
"2020-10-15",nation,E92000001,England,maleCases,"90+",3966.7,6594
"2020-10-15",nation,E92000001,England,maleCases,"45_to_49",1081,18379
"2020-10-15",nation,E92000001,England,maleCases,"15_to_19",1459.9,25102
"2020-10-15",nation,E92000001,England,maleCases,"35_to_39",993.2,18877
"2020-10-15",nation,E92000001,England,maleCases,"80_to_84",1727.4,10977
"2020-10-15",nation,E92000001,England,maleCases,"10_to_14",379.1,6871
"2020-10-15",nation,E92000001,England,maleCases,"5_to_9",234.6,4245
"2020-10-15",nation,E92000001,England,maleCases,"40_to_44",928.5,17169
"2020-10-15",nation,E92000001,England,maleCases,"70_to_74",785.9,10453
"2020-10-15",nation,E92000001,England,maleCases,"65_to_69",796.3,10772
"2020-10-15",nation,E92000001,England,maleCases,"50_to_54",1080.4,19871
"2020-10-15",nation,E92000001,England,maleCases,"60_to_64",954.9,14584
"2020-10-15",nation,E92000001,England,maleCases,"0_to_4",260.4,4409
"2020-10-15",nation,E92000001,England,maleCases,"75_to_79",1140.8,10275
"2020-10-15",nation,E92000001,England,maleCases,"25_to_29",1251.9,22443
"2020-10-15",nation,E92000001,England,maleCases,"20_to_24",1804.7,28654
"2020-10-15",nation,E92000001,England,femaleCases,"20_to_24",2316.7,34809
"2020-10-15",nation,E92000001,England,femaleCases,"80_to_84",1396.2,11232
"2020-10-15",nation,E92000001,England,femaleCases,"5_to_9",211.4,3934
"2020-10-15",nation,E92000001,England,femaleCases,"90+",4016.6,14100
"2020-10-15",nation,E92000001,England,femaleCases,"75_to_79",859,8933
"2020-10-15",nation,E92000001,England,femaleCases,"10_to_14",372.7,6431
"2020-10-15",nation,E92000001,England,femaleCases,"50_to_54",1361.7,25553
"2020-10-15",nation,E92000001,England,femaleCases,"30_to_34",1398.7,26131
"2020-10-15",nation,E92000001,England,femaleCases,"70_to_74",567.1,8218
"2020-10-15",nation,E92000001,England,femaleCases,"45_to_49",1395.5,23920
"2020-10-15",nation,E92000001,England,femaleCases,"25_to_29",1701.6,28845
"2020-10-15",nation,E92000001,England,femaleCases,"40_to_44",1171.3,22073
"2020-10-15",nation,E92000001,England,femaleCases,"65_to_69",613,8851
"2020-10-15",nation,E92000001,England,femaleCases,"0_to_4",261.6,4203
"2020-10-15",nation,E92000001,England,femaleCases,"55_to_59",1124.5,22271
"2020-10-15",nation,E92000001,England,femaleCases,"60_to_64",949,15038
"2020-10-15",nation,E92000001,England,femaleCases,"15_to_19",1969.3,32194
"2020-10-15",nation,E92000001,England,femaleCases,"35_to_39",1207.8,23037
"2020-10-15",nation,E92000001,England,femaleCases,"85_to_89",2371,12541
"2020-10-14",nation,E92000001,England,maleCases,"70_to_74",772.1,10270
"2020-10-14",nation,E92000001,England,maleCases,"65_to_69",778.1,10526
"2020-10-14",nation,E92000001,England,maleCases,"15_to_19",1415.9,24345
"2020-10-14",nation,E92000001,England,maleCases,"85_to_89",2627.6,9219
"2020-10-14",nation,E92000001,England,maleCases,"20_to_24",1746.5,27730
"2020-10-14",nation,E92000001,England,maleCases,"40_to_44",903.8,16713
"2020-10-14",nation,E92000001,England,maleCases,"30_to_34",1067.1,20628
"2020-10-14",nation,E92000001,England,maleCases,"55_to_59",933,17979
"2020-10-14",nation,E92000001,England,maleCases,"50_to_54",1049.9,19310
"2020-10-14",nation,E92000001,England,maleCases,"75_to_79",1125.3,10136
"2020-10-14",nation,E92000001,England,maleCases,"0_to_4",250.6,4244
"2020-10-14",nation,E92000001,England,maleCases,"10_to_14",362.9,6577
"2020-10-14",nation,E92000001,England,maleCases,"35_to_39",966.1,18362
"2020-10-14",nation,E92000001,England,maleCases,"25_to_29",1214.4,21771
"2020-10-14",nation,E92000001,England,maleCases,"60_to_64",930.6,14213
"2020-10-14",nation,E92000001,England,maleCases,"45_to_49",1052.1,17887
"2020-10-14",nation,E92000001,England,maleCases,"5_to_9",226,4090
"2020-10-14",nation,E92000001,England,maleCases,"80_to_84",1714.5,10895
"2020-10-14",nation,E92000001,England,maleCases,"90+",3943.8,6556
"2020-10-14",nation,E92000001,England,femaleCases,"5_to_9",203.4,3785
"2020-10-14",nation,E92000001,England,femaleCases,"50_to_54",1330,24958
"2020-10-14",nation,E92000001,England,femaleCases,"40_to_44",1142.3,21527
"2020-10-14",nation,E92000001,England,femaleCases,"20_to_24",2250.4,33813
"2020-10-14",nation,E92000001,England,femaleCases,"45_to_49",1363.3,23368
"2020-10-14",nation,E92000001,England,femaleCases,"55_to_59",1097,21726
"2020-10-14",nation,E92000001,England,femaleCases,"65_to_69",598.7,8645
"2020-10-14",nation,E92000001,England,femaleCases,"85_to_89",2352.7,12444
"2020-10-14",nation,E92000001,England,femaleCases,"60_to_64",926.5,14682
"2020-10-14",nation,E92000001,England,femaleCases,"30_to_34",1360.8,25424
"2020-10-14",nation,E92000001,England,femaleCases,"90+",3985,13989
"2020-10-14",nation,E92000001,England,femaleCases,"70_to_74",557.2,8075
"2020-10-14",nation,E92000001,England,femaleCases,"0_to_4",253,4064
"2020-10-14",nation,E92000001,England,femaleCases,"35_to_39",1177.2,22454
"2020-10-14",nation,E92000001,England,femaleCases,"10_to_14",359.3,6200
"2020-10-14",nation,E92000001,England,femaleCases,"75_to_79",845.9,8797
"2020-10-14",nation,E92000001,England,femaleCases,"15_to_19",1910.9,31239
"2020-10-14",nation,E92000001,England,femaleCases,"25_to_29",1658.6,28115
"2020-10-14",nation,E92000001,England,femaleCases,"80_to_84",1381.2,11111
"2020-10-13",nation,E92000001,England,maleCases,"10_to_14",346.9,6288
"2020-10-13",nation,E92000001,England,maleCases,"5_to_9",217.8,3941
"2020-10-13",nation,E92000001,England,maleCases,"40_to_44",877.9,16233
"2020-10-13",nation,E92000001,England,maleCases,"60_to_64",906.5,13844
"2020-10-13",nation,E92000001,England,maleCases,"0_to_4",242.1,4100
"2020-10-13",nation,E92000001,England,maleCases,"35_to_39",937.9,17826
"2020-10-13",nation,E92000001,England,maleCases,"45_to_49",1020.4,17348
"2020-10-13",nation,E92000001,England,maleCases,"50_to_54",1020.1,18763
"2020-10-13",nation,E92000001,England,maleCases,"90+",3923.4,6522
"2020-10-13",nation,E92000001,England,maleCases,"15_to_19",1366.7,23500
"2020-10-13",nation,E92000001,England,maleCases,"20_to_24",1682.7,26716
"2020-10-13",nation,E92000001,England,maleCases,"70_to_74",758.3,10086
"2020-10-13",nation,E92000001,England,maleCases,"65_to_69",760.9,10293
"2020-10-13",nation,E92000001,England,maleCases,"25_to_29",1174.3,21052
"2020-10-13",nation,E92000001,England,maleCases,"85_to_89",2607.7,9149
"2020-10-13",nation,E92000001,England,maleCases,"75_to_79",1107.9,9979
"2020-10-13",nation,E92000001,England,maleCases,"30_to_34",1034.2,19993
"2020-10-13",nation,E92000001,England,maleCases,"80_to_84",1697.2,10785
"2020-10-13",nation,E92000001,England,maleCases,"55_to_59",907.4,17485
"2020-10-13",nation,E92000001,England,femaleCases,"90+",3954.8,13883
"2020-10-13",nation,E92000001,England,femaleCases,"80_to_84",1366.5,10993
"2020-10-13",nation,E92000001,England,femaleCases,"75_to_79",834.2,8675
"2020-10-13",nation,E92000001,England,femaleCases,"85_to_89",2334.3,12347
"2020-10-13",nation,E92000001,England,femaleCases,"15_to_19",1844.8,30158
"2020-10-13",nation,E92000001,England,femaleCases,"20_to_24",2171.6,32629
"2020-10-13",nation,E92000001,England,femaleCases,"25_to_29",1612.1,27327
"2020-10-13",nation,E92000001,England,femaleCases,"0_to_4",243.3,3909
"2020-10-13",nation,E92000001,England,femaleCases,"50_to_54",1294.3,24287
"2020-10-13",nation,E92000001,England,femaleCases,"55_to_59",1067.8,21148
"2020-10-13",nation,E92000001,England,femaleCases,"65_to_69",583,8418
"2020-10-13",nation,E92000001,England,femaleCases,"45_to_49",1326.2,22733
"2020-10-13",nation,E92000001,England,femaleCases,"35_to_39",1142.6,21794
"2020-10-13",nation,E92000001,England,femaleCases,"40_to_44",1110.8,20933
"2020-10-13",nation,E92000001,England,femaleCases,"70_to_74",544.4,7890
"2020-10-13",nation,E92000001,England,femaleCases,"30_to_34",1321.6,24692
"2020-10-13",nation,E92000001,England,femaleCases,"5_to_9",196.1,3650
"2020-10-13",nation,E92000001,England,femaleCases,"10_to_14",344.7,5948
"2020-10-13",nation,E92000001,England,femaleCases,"60_to_64",900.7,14272
"2020-10-12",nation,E92000001,England,maleCases,"35_to_39",910.6,17307
"2020-10-12",nation,E92000001,England,maleCases,"25_to_29",1140.9,20454
"2020-10-12",nation,E92000001,England,maleCases,"40_to_44",854,15792
"2020-10-12",nation,E92000001,England,maleCases,"60_to_64",885.1,13518
"2020-10-12",nation,E92000001,England,maleCases,"20_to_24",1616.7,25668
"2020-10-12",nation,E92000001,England,maleCases,"65_to_69",745.8,10089
"2020-10-12",nation,E92000001,England,maleCases,"30_to_34",1004.7,19422
"2020-10-12",nation,E92000001,England,maleCases,"10_to_14",333.1,6038
"2020-10-12",nation,E92000001,England,maleCases,"90+",3900.5,6484
"2020-10-12",nation,E92000001,England,maleCases,"55_to_59",883,17015
"2020-10-12",nation,E92000001,England,maleCases,"75_to_79",1093,9845
"2020-10-12",nation,E92000001,England,maleCases,"50_to_54",990.7,18222
"2020-10-12",nation,E92000001,England,maleCases,"5_to_9",210.3,3805
"2020-10-12",nation,E92000001,England,maleCases,"70_to_74",744.7,9906
"2020-10-12",nation,E92000001,England,maleCases,"0_to_4",234.3,3967
"2020-10-12",nation,E92000001,England,maleCases,"45_to_49",995.4,16923
"2020-10-12",nation,E92000001,England,maleCases,"85_to_89",2586,9073
"2020-10-12",nation,E92000001,England,maleCases,"80_to_84",1680.2,10677
"2020-10-12",nation,E92000001,England,maleCases,"15_to_19",1313.4,22583
"2020-10-12",nation,E92000001,England,femaleCases,"55_to_59",1040.8,20613
"2020-10-12",nation,E92000001,England,femaleCases,"50_to_54",1261,23663
"2020-10-12",nation,E92000001,England,femaleCases,"10_to_14",332.6,5739
"2020-10-12",nation,E92000001,England,femaleCases,"15_to_19",1775.5,29025
"2020-10-12",nation,E92000001,England,femaleCases,"0_to_4",234.1,3760
"2020-10-12",nation,E92000001,England,femaleCases,"25_to_29",1569.1,26598
"2020-10-12",nation,E92000001,England,femaleCases,"40_to_44",1080.9,20369
"2020-10-12",nation,E92000001,England,femaleCases,"30_to_34",1285.2,24011
"2020-10-12",nation,E92000001,England,femaleCases,"75_to_79",820.4,8532
"2020-10-12",nation,E92000001,England,femaleCases,"70_to_74",534.4,7745
"2020-10-12",nation,E92000001,England,femaleCases,"85_to_89",2316.8,12254
"2020-10-12",nation,E92000001,England,femaleCases,"90+",3924.1,13775
"2020-10-12",nation,E92000001,England,femaleCases,"45_to_49",1295,22198
"2020-10-12",nation,E92000001,England,femaleCases,"60_to_64",877.4,13903
"2020-10-12",nation,E92000001,England,femaleCases,"20_to_24",2095.6,31486
"2020-10-12",nation,E92000001,England,femaleCases,"65_to_69",568,8201
"2020-10-12",nation,E92000001,England,femaleCases,"35_to_39",1111.4,21198
"2020-10-12",nation,E92000001,England,femaleCases,"80_to_84",1352.3,10879
"2020-10-12",nation,E92000001,England,femaleCases,"5_to_9",189.2,3522
"2020-10-11",nation,E92000001,England,maleCases,"50_to_54",960.4,17664
"2020-10-11",nation,E92000001,England,maleCases,"0_to_4",226.4,3834
"2020-10-11",nation,E92000001,England,maleCases,"90+",3877.7,6446
"2020-10-11",nation,E92000001,England,maleCases,"35_to_39",881.3,16750
"2020-10-11",nation,E92000001,England,maleCases,"75_to_79",1077.9,9709
"2020-10-11",nation,E92000001,England,maleCases,"15_to_19",1259.8,21661
"2020-10-11",nation,E92000001,England,maleCases,"20_to_24",1551,24625
"2020-10-11",nation,E92000001,England,maleCases,"45_to_49",965.9,16423
"2020-10-11",nation,E92000001,England,maleCases,"85_to_89",2562.6,8991
"2020-10-11",nation,E92000001,England,maleCases,"65_to_69",729.7,9872
"2020-10-11",nation,E92000001,England,maleCases,"5_to_9",203.2,3678
"2020-10-11",nation,E92000001,England,maleCases,"70_to_74",730.1,9712
"2020-10-11",nation,E92000001,England,maleCases,"55_to_59",856.1,16496
"2020-10-11",nation,E92000001,England,maleCases,"30_to_34",974.7,18843
"2020-10-11",nation,E92000001,England,maleCases,"80_to_84",1663.1,10568
"2020-10-11",nation,E92000001,England,maleCases,"40_to_44",826.7,15286
"2020-10-11",nation,E92000001,England,maleCases,"60_to_64",859,13119
"2020-10-11",nation,E92000001,England,maleCases,"10_to_14",317.6,5756
"2020-10-11",nation,E92000001,England,maleCases,"25_to_29",1101.3,19744
"2020-10-11",nation,E92000001,England,femaleCases,"30_to_34",1248.8,23331
"2020-10-11",nation,E92000001,England,femaleCases,"75_to_79",808.1,8404
"2020-10-11",nation,E92000001,England,femaleCases,"5_to_9",181.2,3372
"2020-10-11",nation,E92000001,England,femaleCases,"20_to_24",2021.5,30374
"2020-10-11",nation,E92000001,England,femaleCases,"60_to_64",853.3,13522
"2020-10-11",nation,E92000001,England,femaleCases,"40_to_44",1051,19807
"2020-10-11",nation,E92000001,England,femaleCases,"50_to_54",1228,23043
"2020-10-11",nation,E92000001,England,femaleCases,"80_to_84",1333.7,10729
"2020-10-11",nation,E92000001,England,femaleCases,"65_to_69",555.6,8023
"2020-10-11",nation,E92000001,England,femaleCases,"45_to_49",1257.6,21556
"2020-10-11",nation,E92000001,England,femaleCases,"15_to_19",1703.8,27854
"2020-10-11",nation,E92000001,England,femaleCases,"25_to_29",1522.7,25812
"2020-10-11",nation,E92000001,England,femaleCases,"90+",3896.4,13678
"2020-10-11",nation,E92000001,England,femaleCases,"55_to_59",1015.1,20104
"2020-10-11",nation,E92000001,England,femaleCases,"0_to_4",225.6,3624
"2020-10-11",nation,E92000001,England,femaleCases,"35_to_39",1079.6,20592
"2020-10-11",nation,E92000001,England,femaleCases,"85_to_89",2297.3,12151
"2020-10-11",nation,E92000001,England,femaleCases,"10_to_14",317.5,5480
"2020-10-11",nation,E92000001,England,femaleCases,"70_to_74",522.9,7578
"2020-10-10",nation,E92000001,England,maleCases,"65_to_69",717.7,9709
"2020-10-10",nation,E92000001,England,maleCases,"60_to_64",845.4,12911
"2020-10-10",nation,E92000001,England,maleCases,"45_to_49",948.2,16122
"2020-10-10",nation,E92000001,England,maleCases,"20_to_24",1511.4,23997
"2020-10-10",nation,E92000001,England,maleCases,"40_to_44",809.1,14961
"2020-10-10",nation,E92000001,England,maleCases,"75_to_79",1068.2,9621
"2020-10-10",nation,E92000001,England,maleCases,"30_to_34",955.2,18466
"2020-10-10",nation,E92000001,England,maleCases,"35_to_39",865.9,16457
"2020-10-10",nation,E92000001,England,maleCases,"70_to_74",723.5,9624
"2020-10-10",nation,E92000001,England,maleCases,"90+",3858.4,6414
"2020-10-10",nation,E92000001,England,maleCases,"5_to_9",199.2,3605
"2020-10-10",nation,E92000001,England,maleCases,"15_to_19",1221,20995
"2020-10-10",nation,E92000001,England,maleCases,"85_to_89",2553.5,8959
"2020-10-10",nation,E92000001,England,maleCases,"50_to_54",941.7,17320
"2020-10-10",nation,E92000001,England,maleCases,"10_to_14",310.6,5630
"2020-10-10",nation,E92000001,England,maleCases,"55_to_59",841.5,16216
"2020-10-10",nation,E92000001,England,maleCases,"25_to_29",1079.3,19348
"2020-10-10",nation,E92000001,England,maleCases,"0_to_4",220.8,3738
"2020-10-10",nation,E92000001,England,maleCases,"80_to_84",1653.3,10506
"2020-10-10",nation,E92000001,England,femaleCases,"15_to_19",1652.4,27013
"2020-10-10",nation,E92000001,England,femaleCases,"80_to_84",1326.4,10670
"2020-10-10",nation,E92000001,England,femaleCases,"50_to_54",1207.4,22658
"2020-10-10",nation,E92000001,England,femaleCases,"55_to_59",998,19766
"2020-10-10",nation,E92000001,England,femaleCases,"30_to_34",1227.1,22925
